Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,13 Jan 2014,Stock  Split From Rs.10/- to Rs.1/-,15 Jan 2014,-,-,08 Jan 2014,14 Jan 2014,-
512191,MISHKAFIN,MISHKA FINANCE AND TRADING LTD.,16 Jan 2014,Stock  Split From Rs.10/- to Rs.1/-,17 Jan 2014,-,-,09 Jan 2014,16 Jan 2014,-
533276,BSLIMITED,BS LTD.,21 Jan 2014,Stock  Split From Rs.10/- to Rs.1/-,22 Jan 2014,-,-,15 Jan 2014,21 Jan 2014,-
532899,KSCL,KAVERI SEED COMPANY LTD.,27 Jan 2014,Stock  Split From Rs.10/- to Rs.2/-,28 Jan 2014,-,-,21 Jan 2014,27 Jan 2014,-
504345,SAMLEPU,SAM LEASECO LTD.,29 Jan 2014,Stock  Split From Rs.10/- to Rs.1/-,30 Jan 2014,-,-,23 Jan 2014,29 Jan 2014,-
503310,SWANENERGY,SWAN ENERGY LTD.,03 Feb 2014,Stock  Split From Rs.2/- to Rs.1/-,04 Feb 2014,-,-,28 Jan 2014,03 Feb 2014,-
532908,SHARONBIO,SHARON BIO-MEDICINE LTD.-$,20 Feb 2014,Stock  Split From Rs.10/- to Rs.2/-,21 Feb 2014,-,-,13 Feb 2014,20 Feb 2014,-
508954,FINKURVE,Finkurve Financial Services Ltd,26 Feb 2014,Stock  Split From Rs.10/- to Rs.1/-,28 Feb 2014,-,-,20 Feb 2014,26 Feb 2014,-
532735,RSYSTEMINT,R Systems International Limited,26 Feb 2014,Stock  Split From Rs.10/- to Rs.1/-,28 Feb 2014,-,-,20 Feb 2014,26 Feb 2014,-
505712,HIMTEK,Him Teknoforge Ltd,03 Mar 2014,Stock  Split From Rs.10/- to Rs.2/-,04 Mar 2014,-,-,24 Feb 2014,03 Mar 2014,-
530479,ATLINFRA,Atlanta Infrastructure and Finance Ltd.,14 Mar 2014,Stock  Split From Rs.10/- to Rs.1/-,18 Mar 2014,-,-,10 Mar 2014,14 Mar 2014,-
511016,PREMCAP,PREMIER CAPITAL SERVICES LTD.,19 Mar 2014,Stock  Split From Rs.10/- to Rs.1/-,20 Mar 2014,-,-,12 Mar 2014,19 Mar 2014,-
512067,VISJYTR,VISHVJYOTI TRADING LTD.,19 Mar 2014,Stock  Split From Rs.10/- to Rs.1/-,20 Mar 2014,-,-,12 Mar 2014,19 Mar 2014,-
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,25 Mar 2014,Stock  Split From Rs.10/- to Rs.5/-,26 Mar 2014,-,-,20 Mar 2014,25 Mar 2014,-
530961,VIKASECO,Vikas EcoTech Ltd,27 Mar 2014,Stock  Split From Rs.10/- to Rs.1/-,30 Mar 2014,-,-,24 Mar 2014,26 Mar 2014,-
532992,CHLLTD,CHL LTD.,03 Apr 2014,Stock  Split From Rs.10/- to Rs.2/-,05 Apr 2014,-,-,27 Mar 2014,03 Apr 2014,-
531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.,04 Apr 2014,Stock  Split From Rs.10/- to Rs.1/-,07 Apr 2014,-,-,28 Mar 2014,04 Apr 2014,-
511710,CUBIFIN,CUBICAL FINANCIAL SERVICES LTD.,23 Apr 2014,Stock  Split From Rs.10/- to Rs.2/-,25 Apr 2014,-,-,17 Apr 2014,23 Apr 2014,-
526671,MKEL,Matra Kaushal Enterprise Limited,23 Apr 2014,Stock  Split From Rs.10/- to Rs.1/-,26 Apr 2014,-,-,21 Apr 2014,23 Apr 2014,-
526075,VINRKLB,REKVINA LABORATORIES LTD.,30 Apr 2014,Stock  Split From Rs.10/- to Rs.5/-,02 May 2014,-,-,23 Apr 2014,30 Apr 2014,-
512417,TRITRADE,TRINITY TRADELINK LIMITED,23 May 2014,Stock  Split From Rs.10/- to Rs.1/-,26 May 2014,-,-,21 May 2014,23 May 2014,-
531737,GREENCREST,Greencrest Financial Services Limited,05 Jun 2014,Stock  Split From Rs.10/- to Rs.1/-,06 Jun 2014,-,-,30 May 2014,05 Jun 2014,-
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,20 Jun 2014,Stock  Split From Rs.10/- to Rs.2/-,23 Jun 2014,-,-,16 Jun 2014,20 Jun 2014,-
509945,THACKER,THACKER & CO.LTD.,24 Jun 2014,Stock  Split From Rs.5/- to Rs.1/-,25 Jun 2014,-,-,19 Jun 2014,24 Jun 2014,-
531626,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,26 Jun 2014,Stock  Split From Rs.10/- to Rs.5/-,28 Jun 2014,-,-,23 Jun 2014,26 Jun 2014,-
506863,SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.,02 Jul 2014,Stock  Split From Rs.10/- to Rs.1/-,03 Jul 2014,-,-,25 Jun 2014,02 Jul 2014,-
532215,AXISBANK,AXIS BANK LTD.,28 Jul 2014,Stock  Split From Rs.10/- to Rs.2/-,30 Jul 2014,-,-,22 Jul 2014,28 Jul 2014,-
538423,ALPSMOTOR,Alps Motor Finance Ltd,04 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,05 Aug 2014,-,-,28 Jul 2014,04 Aug 2014,-
535204,MUKTA,Mukta Agriculture Ltd,14 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,19 Aug 2014,-,-,11 Aug 2014,18 Aug 2014,-
535205,MYSTICELE,Mystic Electronics Ltd,14 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,19 Aug 2014,-,-,11 Aug 2014,18 Aug 2014,-
503641,ZODIACVEN,Zodiac Ventures Limited,21 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,23 Aug 2014,-,-,14 Aug 2014,21 Aug 2014,-
517354,HAVELLS,HAVELLS INDIA LTD.,26 Aug 2014,Stock  Split From Rs.5/- to Rs.1/-,27 Aug 2014,-,-,20 Aug 2014,26 Aug 2014,-
533169, MANINFRA,MAN INFRACONSTRUCTION LTD.,28 Aug 2014,Stock  Split From Rs.10/- to Rs.2/-,-,02 Sep 2014,05 Sep 2014,25 Aug 2014,01 Sep 2014,-
505502,PSITINFRA,PS IT Infrastructure & Services Limited,03 Sep 2014,Stock  Split From Rs.10/- to Rs.1/-,04 Sep 2014,-,-,27 Aug 2014,03 Sep 2014,-
532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,04 Sep 2014,Stock  Split From Rs.2/- to Rs.1/-,05 Sep 2014,-,-,28 Aug 2014,04 Sep 2014,-
532209,J&KBANK,JAMMU & KASHMIR BANK LTD.,04 Sep 2014,Stock  Split From Rs.10/- to Rs.1/-,05 Sep 2014,-,-,28 Aug 2014,04 Sep 2014,-
506767,ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,08 Sep 2014,Stock  Split From Rs.10/- to Rs.5/-,09 Sep 2014,-,-,02 Sep 2014,08 Sep 2014,-
532919,ACIASIA,ALLIED COMPUTERS INTERNATIONAL (ASIA) LTD.,11 Sep 2014,Stock  Split From Rs.10/- to Rs.1/-,-,15 Sep 2014,16 Sep 2014,08 Sep 2014,12 Sep 2014,-
531795,ATULAUTO,ATUL AUTO LTD.-$,12 Sep 2014,Stock  Split From Rs.10/- to Rs.5/-,15 Sep 2014,-,-,08 Sep 2014,12 Sep 2014,-
524820,PANAMAPET,PANAMA PETROCHEM LTD.,19 Sep 2014,Stock  Split From Rs.10/- to Rs.2/-,22 Sep 2014,-,-,15 Sep 2014,19 Sep 2014,-
531645,SOUISPAT,Southern Ispat and Energy Ltd-$,22 Sep 2014,Stock  Split From Rs.10/- to Rs.1/-,-,24 Sep 2014,30 Sep 2014,17 Sep 2014,23 Sep 2014,-
526947,LAOPALA,LA OPALA RG LTD.,24 Sep 2014,Stock  Split From Rs.10/- to Rs.2/-,25 Sep 2014,-,-,18 Sep 2014,24 Sep 2014,-
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,25 Sep 2014,Stock  Split From Rs.2/- to Rs.1/-,26 Sep 2014,-,-,19 Sep 2014,25 Sep 2014,-
505523,MAHACORP,MAHARASHTRA CORPORATION LTD.,25 Sep 2014,Stock  Split From Rs.10/- to Rs.1/-,-,27 Sep 2014,30 Sep 2014,22 Sep 2014,25 Sep 2014,-
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,30 Sep 2014,Stock  Split From Rs.10/- to Rs.2/-,01 Oct 2014,-,-,24 Sep 2014,30 Sep 2014,-
530251,RISAINTL,RISA INTERNATIONAL LTD.,07 Oct 2014,Stock  Split From Rs.10/- to Rs.2/-,08 Oct 2014,-,-,29 Sep 2014,07 Oct 2014,-
532605,JBMA,JBM AUTO LTD.,08 Oct 2014,Stock  Split From Rs.10/- to Rs.5/-,09 Oct 2014,-,-,29 Sep 2014,08 Oct 2014,-
531695,VERONICAPRO,Veronica Production Ltd,08 Oct 2014,Stock  Split From Rs.5/- to Rs.1/-,09 Oct 2014,-,-,29 Sep 2014,08 Oct 2014,-
590115,M50,Motilal Oswal MOSt Shares M50 ETF,16 Oct 2014,-,17 Oct 2014,-,-,13 Oct 2014,16 Oct 2014,-
537838,NEGOTIUM,Negotium International Trade Ltd,16 Oct 2014,Stock  Split From Rs.10/- to Rs.1/-,17 Oct 2014,-,-,10 Oct 2014,16 Oct 2014,-
531192,MIDINFRA,Midas Infra Trade Limited,21 Oct 2014,Stock  Split From Rs.10/- to Rs.1/-,23 Oct 2014,-,-,20 Oct 2014,21 Oct 2014,-
534060,PMCFIN,PMC Fincorp Limited,22 Oct 2014,Stock  Split From Rs.5/- to Rs.1/-,27 Oct 2014,-,-,17 Oct 2014,23 Oct 2014,-
533482,KRIINFRA,Kridhan Infra Limited,27 Oct 2014,Stock  Split From Rs.10/- to Rs.2/-,28 Oct 2014,-,-,21 Oct 2014,27 Oct 2014,-
535431,GCMSECU,GCM Securities Ltd,28 Oct 2014,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2014,-,-,20 Oct 2014,28 Oct 2014,-
532776,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,30 Oct 2014,Stock  Split From Rs.10/- to Rs.2/-,31 Oct 2014,-,-,22 Oct 2014,30 Oct 2014,-
538570,ACHAL,Achal Investments Ltd,12 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,13 Nov 2014,-,-,05 Nov 2014,12 Nov 2014,-
530557,NCLRESE,NCL RESEARCH & FINANCIAL SERVICES LTD.,17 Nov 2014,Stock  Split From Rs.10/- to Rs.2/-,18 Nov 2014,-,-,11 Nov 2014,17 Nov 2014,-
538575,SOLISMAR,Solis Marketing Ltd,18 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,19 Nov 2014,-,-,12 Nov 2014,18 Nov 2014,-
526735,EXCAST,Excel Castronics Limited,20 Nov 2014,Stock  Split From Rs.10/- to Rs.2/-,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
531898,SANGUI,SANGUINE MEDIA LTD.,20 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
500112,SBIN,STATE BANK OF INDIA,20 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
533339,ZENTEC,ZEN TECHNOLOGIES LTD.,21 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,24 Nov 2014,-,-,17 Nov 2014,21 Nov 2014,-
533298,SURANASOL,Surana Solar Limited,25 Nov 2014,Stock  Split From Rs.10/- to Rs.5/-,26 Nov 2014,-,-,19 Nov 2014,25 Nov 2014,-
517530,SURANAT&P,Surana Telecom And Power Limited,25 Nov 2014,Stock  Split From Rs.5/- to Rs.1/-,26 Nov 2014,-,-,19 Nov 2014,25 Nov 2014,-
538433,CCFCL,Classic Global Finance & Capital Ltd,27 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,28 Nov 2014,-,-,21 Nov 2014,27 Nov 2014,-
517500,ROTO,ROTO PUMPS LTD.,27 Nov 2014,Stock  Split From Rs.10/- to Rs.2/-,28 Nov 2014,-,-,26 Nov 2014,27 Nov 2014,-
500163,GODFRYPHLP,GODFREY PHILLIPS INDIA LTD.,28 Nov 2014,Stock  Split From Rs.10/- to Rs.2/-,01 Dec 2014,-,-,24 Nov 2014,28 Nov 2014,-
532174,ICICIBANK,ICICI BANK LTD.,04 Dec 2014,Stock  Split From Rs.10/- to Rs.2/-,05 Dec 2014,-,-,28 Nov 2014,04 Dec 2014,-
538541,INCEPTUM,Inceptum Enterprises Ltd,18 Dec 2014,Stock  Split From Rs.10/- to Rs.1/-,19 Dec 2014,-,-,12 Dec 2014,18 Dec 2014,-
530007,JKTYRE,JK TYRE & INDUSTRIES LTD.,18 Dec 2014,Stock  Split From Rs.10/- to Rs.2/-,19 Dec 2014,-,-,12 Dec 2014,18 Dec 2014,-
532461,PNB,PUNJAB NATIONAL BANK,18 Dec 2014,Stock  Split From Rs.10/- to Rs.2/-,19 Dec 2014,-,-,12 Dec 2014,18 Dec 2014,-
530703,INFODRIVE,INFO-DRIVE SOFTWARE LTD.,24 Dec 2014,Stock  Split From Rs.10/- to Rs.1/-,26 Dec 2014,-,-,18 Dec 2014,24 Dec 2014,-
538537,OMANSH,Omansh Enterprises Ltd,24 Dec 2014,Stock  Split From Rs.10/- to Rs.2/-,26 Dec 2014,-,-,18 Dec 2014,24 Dec 2014,-
538520,SBL,Shivamshree Businesses Ltd,24 Dec 2014,Stock  Split From Rs.10/- to Rs.1/-,26 Dec 2014,-,-,19 Dec 2014,24 Dec 2014,-
538566,APOLLOTRI,Apollo Tricoat Tubes Ltd,31 Dec 2014,Stock  Split From Rs.10/- to Rs.2/-,01 Jan 2015,-,-,24 Dec 2014,31 Dec 2014,-
533162,HATHWAY,Hathway Cable & Datacom Ltd,06 Jan 2015,Stock  Split From Rs.10/- to Rs.2/-,07 Jan 2015,-,-,31 Dec 2014,06 Jan 2015,-
509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,08 Jan 2015,Stock  Split From Rs.2/- to Rs.1/-,09 Jan 2015,-,-,02 Jan 2015,08 Jan 2015,-
534839,EFPL,ECO FRIENDLY FOOD PROCESSING PARK LTD.,08 Jan 2015,Stock  Split From Rs.10/- to Rs.1/-,09 Jan 2015,-,-,02 Jan 2015,08 Jan 2015,-
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,21 Jan 2015,Stock  Split From Rs.10/- to Rs.5/-,22 Jan 2015,-,-,15 Jan 2015,21 Jan 2015,-
532134,BANKBARODA,BANK OF BARODA,22 Jan 2015,Stock  Split From Rs.10/- to Rs.2/-,23 Jan 2015,-,-,16 Jan 2015,22 Jan 2015,-
532179,CORPBANK,CORPORATION BANK,22 Jan 2015,Stock  Split From Rs.10/- to Rs.2/-,23 Jan 2015,-,-,16 Jan 2015,22 Jan 2015,-
532301,TATACOFFEE,TATA COFFEE LTD.,23 Jan 2015,Stock  Split From Rs.10/- to Rs.1/-,27 Jan 2015,-,-,19 Jan 2015,23 Jan 2015,-
531768,POLYMED,POLY MEDICURE LTD.,02 Feb 2015,Stock  Split From Rs.10/- to Rs.5/-,03 Feb 2015,-,-,27 Jan 2015,02 Feb 2015,-
514010,HIMFIBP,HIMACHAL FIBRES LTD.,09 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,10 Feb 2015,-,-,03 Feb 2015,09 Feb 2015,-
534927,EBFL,ESTEEM BIO ORGANIC FOOD PROCESSING  LTD.,11 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,12 Feb 2015,-,-,05 Feb 2015,11 Feb 2015,-
538452,QUASAR,Quasar India Ltd,12 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,13 Feb 2015,-,-,06 Feb 2015,12 Feb 2015,-
511012,YAMNINV,YAMINI INVESTMENTS COMPANY LTD.,18 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,20 Feb 2015,-,-,16 Feb 2015,19 Feb 2015,-
530091,ZYDEN,ZYDEN GENTEC LTD.,18 Feb 2015,Stock  Split From Rs.10/- to Rs.2/-,21 Feb 2015,-,-,12 Feb 2015,19 Feb 2015,-
535217,HPCBL,HPC BIOSCIENCES LTD.,20 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,23 Feb 2015,-,-,12 Feb 2015,20 Feb 2015,-
511395,BALTECGL,BALA TECHNO GLOBAL LTD.,25 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,26 Feb 2015,-,-,18 Feb 2015,25 Feb 2015,-
504369,GRANDMA,GRANDMA TRADING & AGENCIES LTD.,26 Feb 2015,Stock  Split From Rs.10/- to Rs.1/-,27 Feb 2015,-,-,20 Feb 2015,26 Feb 2015,-
506248,AMNPLST,AMINES & PLASTICIZERS LTD.,27 Feb 2015,Stock  Split From Rs.10/- to Rs.2/-,02 Mar 2015,-,-,23 Feb 2015,28 Feb 2015,-
524735,HIKAL,HIKAL LTD.,27 Feb 2015,Stock  Split From Rs.10/- to Rs.2/-,02 Mar 2015,-,-,23 Feb 2015,28 Feb 2015,-
535142,CNEL,CHANNEL NINE ENTERTAINMENT LTD.,02 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,03 Mar 2015,-,-,24 Feb 2015,02 Mar 2015,-
511064,APLAYA,Aplaya Creations Ltd,11 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,12 Mar 2015,-,-,04 Mar 2015,11 Mar 2015,-
505343,MONOT,MONOTYPE INDIA LTD.,16 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,17 Mar 2015,-,-,11 Mar 2015,16 Mar 2015,-
532755,TECHM,TECH MAHINDRA LTD.,19 Mar 2015,Stock  Split From Rs.10/- to Rs.5/-,20 Mar 2015,-,-,13 Mar 2015,19 Mar 2015,-
532331,AJANTPHARM,AJANTA PHARMA LTD.,20 Mar 2015,Stock  Split From Rs.5/- to Rs.2/-,23 Mar 2015,-,-,16 Mar 2015,20 Mar 2015,-
532482,GRANULES,GRANULES INDIA LTD.-$,23 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,24 Mar 2015,-,-,17 Mar 2015,23 Mar 2015,-
538860,PANAFIC,Panafic Industrials Ltd,25 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,26 Mar 2015,-,-,19 Mar 2015,25 Mar 2015,-
500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,26 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,27 Mar 2015,-,-,20 Mar 2015,26 Mar 2015,-
512319,RAJLXIN,RAJLAXMI INDUSTRIES LTD.,27 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,30 Mar 2015,-,-,23 Mar 2015,27 Mar 2015,-
532081,KSERASERA,KSS Limited-$,30 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,31 Mar 2015,-,-,24 Mar 2015,27 Mar 2015,-
511187,MILLENNIUM,Millennium Online Solutions ( India ) Ltd,30 Mar 2015,Stock  Split From Rs.10/- to Rs.1/-,31 Mar 2015,-,-,24 Mar 2015,27 Mar 2015,-
523828,MENONBE,MENON BEARINGS LTD.-$,09 Apr 2015,Stock  Split From Rs.5/- to Rs.1/-,10 Apr 2015,-,-,31 Mar 2015,09 Apr 2015,-
537069,ARNOLD,Arnold Holdings Ltd,16 Apr 2015,Stock  Split From Rs.10/- to Rs.2/-,17 Apr 2015,-,-,09 Apr 2015,16 Apr 2015,-
513519,PITTIENG,Pitti Engineering Ltd-$,16 Apr 2015,Stock  Split From Rs.10/- to Rs.5/-,17 Apr 2015,-,-,09 Apr 2015,16 Apr 2015,-
509162,INDAG,INDAG RUBBER LTD.-$,23 Apr 2015,Stock  Split From Rs.10/- to Rs.2/-,24 Apr 2015,-,-,17 Apr 2015,23 Apr 2015,-
532966,TWL,TITAGARH WAGONS LTD.,23 Apr 2015,Stock  Split From Rs.10/- to Rs.2/-,24 Apr 2015,-,-,17 Apr 2015,23 Apr 2015,-
531233,RASIELEC,RASI ELECTRODES LTD.,11 May 2015,Stock  Split From Rs.10/- to Rs.2/-,12 May 2015,-,-,05 May 2015,11 May 2015,-
539010,SMADL,Shri Mahalaxmi Agricultural Development Ltd,18 May 2015,Stock  Split From Rs.10/- to Rs.5/-,19 May 2015,-,-,12 May 2015,18 May 2015,-
526409,KKALPANAIND,Kkalpana Industries (India) Ltd,21 May 2015,Stock  Split From Rs.10/- to Rs.2/-,22 May 2015,-,-,15 May 2015,21 May 2015,-
504000,ELPROINTL,ELPRO INTERNATIONAL LTD.,04 Jun 2015,Stock  Split From Rs.10/- to Rs.2/-,05 Jun 2015,-,-,29 May 2015,04 Jun 2015,-
502448,ROLLT,ROLLATAINERS LTD.,04 Jun 2015,Stock  Split From Rs.10/- to Rs.2/-,05 Jun 2015,-,-,29 May 2015,04 Jun 2015,-
535141,SRDL,SUNSTAR REALTY DEVELOPMENT LTD.,04 Jun 2015,Stock  Split From Rs.10/- to Rs.1/-,05 Jun 2015,-,-,29 May 2015,04 Jun 2015,-
533333,FCL,FINEOTEX CHEMICAL LTD.,11 Jun 2015,Stock  Split From Rs.10/- to Rs.2/-,12 Jun 2015,-,-,05 Jun 2015,11 Jun 2015,-
506159,ASISL,ASIS LOGISTICS LIMITED,12 Jun 2015,Stock  Split From Rs.100/- to Rs.1/-,15 Jun 2015,-,-,08 Jun 2015,12 Jun 2015,-
513691,JMTAUTOLTD,JMT AUTO LTD.,25 Jun 2015,Stock  Split From Rs.10/- to Rs.2/-,26 Jun 2015,-,-,19 Jun 2015,25 Jun 2015,-
538364,BCPAL,Birdhi Chand Pannalal Agencies Ltd,02 Jul 2015,Stock  Split From Rs.10/- to Rs.1/-,03 Jul 2015,-,-,25 Jun 2015,02 Jul 2015,-
517080,HIGHGROUND,High Ground Enterprise Ltd,16 Jul 2015,Stock  Split From Rs.10/- to Rs.1/-,17 Jul 2015,-,-,10 Jul 2015,16 Jul 2015,-
538295,KAUSAMBI,Kausambi Vanijya Ltd,14 Aug 2015,Stock  Split From Rs.10/- to Rs.1/-,17 Aug 2015,-,-,11 Aug 2015,13 Aug 2015,-
512131,SIGNETIND,Signet Industries Limited,17 Aug 2015,Stock  Split From Rs.10/- to Rs.1/-,19 Aug 2015,-,-,12 Aug 2015,18 Aug 2015,-
509496,ITDCEM,ITD CEMENTATION INDIA LTD.,21 Aug 2015,Stock  Split From Rs.10/- to Rs.1/-,24 Aug 2015,-,-,14 Aug 2015,21 Aug 2015,-
536170,KUSHAL,Kushal Ltd,03 Sep 2015,Stock  Split From Rs.10/- to Rs.2/-,05 Sep 2015,-,-,31 Aug 2015,03 Sep 2015,-
500003,AEGISLOG,AEGIS LOGISTICS LTD.,16 Sep 2015,Stock  Split From Rs.10/- to Rs.1/-,18 Sep 2015,-,-,10 Sep 2015,16 Sep 2015,-
526987,URJAGLOBA,URJA GLOBAL LTD.,16 Sep 2015,Stock  Split From Rs.10/- to Rs.1/-,19 Sep 2015,-,-,11 Sep 2015,16 Sep 2015,-
521206,SAMTEX,SAMTEX FASHIONS LTD.-$,22 Sep 2015,Stock  Split From Rs.10/- to Rs.2/-,-,24 Sep 2015,24 Sep 2015,16 Sep 2015,23 Sep 2015,-
531082,ALANKIT,Alankit Ltd,23 Sep 2015,Stock  Split From Rs.10/- to Rs.2/-,24 Sep 2015,-,-,16 Sep 2015,23 Sep 2015,-
538607,TOYAMIND,Toyam Industries Ltd,05 Oct 2015,Stock  Split From Rs.10/- to Rs.1/-,06 Oct 2015,-,-,28 Sep 2015,05 Oct 2015,-
532321,CADILAHC,CADILA HEALTHCARE LTD.,06 Oct 2015,Stock  Split From Rs.5/- to Rs.1/-,07 Oct 2015,-,-,29 Sep 2015,06 Oct 2015,-
500043,BATAINDIA,BATA INDIA LTD.,07 Oct 2015,Stock  Split From Rs.10/- to Rs.5/-,08 Oct 2015,-,-,30 Sep 2015,07 Oct 2015,-
590075,LAMBODHARA,LAMBODHARA TEXTILES LTD.-$,15 Oct 2015,Stock  Split From Rs.10/- to Rs.5/-,16 Oct 2015,-,-,09 Oct 2015,15 Oct 2015,-
538743,MUDUNURU,Mudunuru Ltd,15 Oct 2015,Stock  Split From Rs.10/- to Rs.2/-,17 Oct 2015,-,-,12 Oct 2015,15 Oct 2015,-
526885,SARLAPOLY,SARLA PERFORMANCE FIBERS LTD.-$,29 Oct 2015,Stock  Split From Rs.10/- to Rs.1/-,30 Oct 2015,-,-,23 Oct 2015,29 Oct 2015,-
531153,DILIGENT,DILIGENT INDUSTRIES LTD.,30 Oct 2015,Stock  Split From Rs.10/- to Rs.5/-,02 Nov 2015,-,-,26 Oct 2015,30 Oct 2015,-
524174,KESARPE,KESAR PETROPRODUCTS LTD.,30 Oct 2015,Stock  Split From Rs.10/- to Rs.1/-,02 Nov 2015,-,-,26 Oct 2015,30 Oct 2015,-
531648,MAHAVIRIND,Mahavir Industries Limited,02 Nov 2015,Stock  Split From Rs.10/- to Rs.5/-,03 Nov 2015,-,-,27 Oct 2015,02 Nov 2015,-
530549,SHILPAMED,SHILPA MEDICARE LTD.,06 Nov 2015,Stock  Split From Rs.2/- to Rs.1/-,09 Nov 2015,-,-,02 Nov 2015,06 Nov 2015,-
502015,ASIIL,ASI Industries Ltd,26 Nov 2015,Stock  Split From Rs.5/- to Rs.1/-,27 Nov 2015,-,-,19 Nov 2015,26 Nov 2015,-
512573,AVANTI,AVANTI FEEDS LTD.-$,26 Nov 2015,Stock  Split From Rs.10/- to Rs.2/-,27 Nov 2015,-,-,19 Nov 2015,26 Nov 2015,-
524816,NATCOPHARM*,NATCO PHARMA LTD.,26 Nov 2015,Stock  Split From Rs.10/- to Rs.2/-,28 Nov 2015,-,-,20 Nov 2015,26 Nov 2015,-
538548,VITANAGRO,Vitan Agro Industries Ltd,26 Nov 2015,Stock  Split From Rs.10/- to Rs.1/-,27 Nov 2015,-,-,19 Nov 2015,26 Nov 2015,-
538212,SHARPINV,Sharp Investments Ltd,02 Dec 2015,Stock  Split From Rs.10/- to Rs.1/-,03 Dec 2015,-,-,26 Nov 2015,02 Dec 2015,-
524576,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,02 Dec 2015,Stock  Split From Rs.10/- to Rs.5/-,03 Dec 2015,-,-,26 Nov 2015,02 Dec 2015,-
520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,03 Dec 2015,Stock  Split From Rs.10/- to Rs.5/-,04 Dec 2015,-,-,27 Nov 2015,03 Dec 2015,-
532940,JKIL,J.KUMAR INFRAPROJECTS LTD.,10 Dec 2015,Stock  Split From Rs.10/- to Rs.5/-,11 Dec 2015,-,-,04 Dec 2015,10 Dec 2015,-
535730,KHOOBSURAT,Khoobsurat Ltd,14 Dec 2015,Stock  Split From Rs.10/- to Rs.1/-,15 Dec 2015,-,-,08 Dec 2015,14 Dec 2015,-
538422,JACKSON,Jackson Investments Ltd,15 Dec 2015,Stock  Split From Rs.10/- to Rs.1/-,16 Dec 2015,-,-,09 Dec 2015,15 Dec 2015,-
514366,CITIZYN,CITIZEN YARNS LTD.,16 Dec 2015,Stock  Split From Rs.10/- to Rs.5/-,17 Dec 2015,-,-,11 Dec 2015,16 Dec 2015,-
539200,NOBPOL,Noble Polymers Ltd,16 Dec 2015,Stock  Split From Rs.10/- to Rs.5/-,17 Dec 2015,-,-,11 Dec 2015,16 Dec 2015,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,16 Dec 2015,Stock  Split From Rs.10/- to Rs.2/-,17 Dec 2015,-,-,10 Dec 2015,16 Dec 2015,-
532815,SMSPHARMA,SMS PHARMACEUTICALS LTD.,17 Dec 2015,Stock  Split From Rs.10/- to Rs.1/-,18 Dec 2015,-,-,11 Dec 2015,17 Dec 2015,-
